ano,idFuncao,nomeFuncao,valorPago
2015,10,SAUDE,11948.3
2015,10,SAUDE,94.54
2015,10,SAUDE,9255.38
2015,10,SAUDE,133.86
2015,10,SAUDE,20847.3
2015,10,SAUDE,923822
2015,10,SAUDE,8000
2015,10,SAUDE,52.4
2015,10,SAUDE,1116.66
2015,10,SAUDE,1212.6
2015,10,SAUDE,123270
2015,10,SAUDE,37885.4
2015,10,SAUDE,131
2015,10,SAUDE,2572.14
2015,10,SAUDE,16184.8
2015,10,SAUDE,1958.4
2015,10,SAUDE,1990
2015,10,SAUDE,0
2015,10,SAUDE,37733.1
2015,10,SAUDE,40959.7
2015,10,SAUDE,3154
2015,10,SAUDE,193425
2015,10,SAUDE,90857.2
2015,10,SAUDE,0
2015,10,SAUDE,300320
2015,10,SAUDE,21560
2015,10,SAUDE,0
2015,10,SAUDE,6699.96
2015,10,SAUDE,0
2015,10,SAUDE,1731.34
2015,10,SAUDE,29.75
2015,10,SAUDE,500
2015,10,SAUDE,8225
2015,10,SAUDE,0
2015,10,SAUDE,59544.3
2015,10,SAUDE,184680
2015,10,SAUDE,0
2015,10,SAUDE,4001.28
2015,10,SAUDE,1260
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1150.9
2015,10,SAUDE,7877.4
2015,10,SAUDE,31305
2015,10,SAUDE,4704.25
2015,10,SAUDE,65
2015,10,SAUDE,1279.1
2015,10,SAUDE,7.92
2015,10,SAUDE,58.32
2015,10,SAUDE,183.7
2015,10,SAUDE,16568
2015,10,SAUDE,1586
2015,10,SAUDE,769.48
2015,10,SAUDE,1542
2015,10,SAUDE,252.87
2015,10,SAUDE,7914.6
2015,10,SAUDE,3500
2015,10,SAUDE,16662.5
2015,10,SAUDE,7999.6
2015,10,SAUDE,6690.75
2015,10,SAUDE,30000
2015,10,SAUDE,1249
2015,10,SAUDE,5400
2015,10,SAUDE,3509.4
2015,10,SAUDE,0
2015,10,SAUDE,13000
2015,10,SAUDE,574
2015,10,SAUDE,0
2015,10,SAUDE,1028
2015,10,SAUDE,1872
2015,10,SAUDE,68
2015,10,SAUDE,2080
2015,10,SAUDE,0
2015,10,SAUDE,3000
2015,10,SAUDE,0
2015,10,SAUDE,2412
2015,10,SAUDE,0
2015,10,SAUDE,23900
2015,10,SAUDE,26040
2015,10,SAUDE,0
2015,10,SAUDE,11388.4
2015,10,SAUDE,2354.44
2015,10,SAUDE,826.2
2015,10,SAUDE,3120
2015,10,SAUDE,107.1
2015,10,SAUDE,6960
2015,10,SAUDE,0
2015,10,SAUDE,1700
2015,10,SAUDE,0
2015,10,SAUDE,2236
2015,10,SAUDE,4120
2015,10,SAUDE,0
2015,10,SAUDE,187408
2015,10,SAUDE,16271
2015,10,SAUDE,0
2015,10,SAUDE,1434
2015,10,SAUDE,0
2015,10,SAUDE,474.8
2015,10,SAUDE,0
2015,10,SAUDE,149.4
2015,10,SAUDE,1471.68
2015,10,SAUDE,143.4
2015,10,SAUDE,401.88
2015,10,SAUDE,25550
2015,10,SAUDE,79.8
2015,10,SAUDE,4019.98
2015,10,SAUDE,5517.04
2015,10,SAUDE,1758.4
2015,10,SAUDE,66.72
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,5001.98
2015,10,SAUDE,135.2
2015,10,SAUDE,0
2015,10,SAUDE,2481.75
2015,10,SAUDE,848
2015,10,SAUDE,143
2015,10,SAUDE,0
2015,10,SAUDE,642.2
2015,10,SAUDE,10989.8
2015,10,SAUDE,0
2015,10,SAUDE,7713.07
2015,10,SAUDE,216
2015,10,SAUDE,1211.25
2015,10,SAUDE,0
2015,10,SAUDE,28332
2015,10,SAUDE,670
2015,10,SAUDE,344.24
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,3803.8
2015,10,SAUDE,11014.4
2015,10,SAUDE,780
2015,10,SAUDE,7725
2015,10,SAUDE,0
2015,10,SAUDE,1520
2015,10,SAUDE,0
2015,10,SAUDE,25600
2015,10,SAUDE,37.8
2015,10,SAUDE,24698.6
2015,10,SAUDE,678.99
2015,10,SAUDE,2179.25
2015,10,SAUDE,7927.2
2015,10,SAUDE,118
2015,10,SAUDE,3919.22
2015,10,SAUDE,23.2
2015,10,SAUDE,958.5
2015,10,SAUDE,4242
2015,10,SAUDE,2499.79
2015,10,SAUDE,0
2015,10,SAUDE,1060
2015,10,SAUDE,2508
2015,10,SAUDE,1715.7
2015,10,SAUDE,0
2015,10,SAUDE,45.2
2015,10,SAUDE,162
2015,10,SAUDE,457.22
2015,10,SAUDE,2987.73
2015,10,SAUDE,187
2015,10,SAUDE,321.3
2015,10,SAUDE,1677.6
2015,10,SAUDE,4997
2015,10,SAUDE,23315.4
2015,10,SAUDE,1491.58
2015,10,SAUDE,2350
2015,10,SAUDE,83700
2015,10,SAUDE,3775.28
2015,10,SAUDE,274
2015,10,SAUDE,975
2015,10,SAUDE,5517.4
2015,10,SAUDE,7655.9
2015,10,SAUDE,1545
2015,10,SAUDE,21.6
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,68.4
2015,10,SAUDE,162
2015,10,SAUDE,0
2015,10,SAUDE,1008
2015,10,SAUDE,0
2015,10,SAUDE,528
2015,10,SAUDE,708.75
2015,10,SAUDE,445.2
2015,10,SAUDE,960
2015,10,SAUDE,1296
2015,10,SAUDE,1367.4
2015,10,SAUDE,180348
2015,10,SAUDE,2802.21
2015,10,SAUDE,0
2015,10,SAUDE,982.8
2015,10,SAUDE,0
2015,10,SAUDE,148.75
2015,10,SAUDE,7736.7
2015,10,SAUDE,345
2015,10,SAUDE,788
2015,10,SAUDE,12358.9
2015,10,SAUDE,2188.8
2015,10,SAUDE,0
2015,10,SAUDE,6390.72
2015,10,SAUDE,3050
2015,10,SAUDE,1376
2015,10,SAUDE,19172.2
2015,10,SAUDE,613
2015,10,SAUDE,50290.2
2015,10,SAUDE,22.4
2015,10,SAUDE,282618
2015,10,SAUDE,1056
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,11500.5
2015,10,SAUDE,44976.1
2015,10,SAUDE,0
2015,10,SAUDE,4173.02
2015,10,SAUDE,0
2015,10,SAUDE,344.22
2015,10,SAUDE,1213
2015,10,SAUDE,6353
2015,10,SAUDE,355
2015,10,SAUDE,0
2015,10,SAUDE,69.12
2015,10,SAUDE,9165
2015,10,SAUDE,6303
2015,10,SAUDE,12033.6
2015,10,SAUDE,15772.5
2015,10,SAUDE,56061.6
2015,10,SAUDE,775.8
2015,10,SAUDE,56.4
2015,10,SAUDE,4044.24
2015,10,SAUDE,1085.64
2015,10,SAUDE,70106.9
2015,10,SAUDE,402
2015,10,SAUDE,3301
2015,10,SAUDE,9800
2015,10,SAUDE,988.8
2015,10,SAUDE,1650.6
2015,10,SAUDE,10209
2015,10,SAUDE,7337.5
2015,10,SAUDE,9196
2015,10,SAUDE,0
2015,10,SAUDE,3771.76
2015,10,SAUDE,1300
2015,10,SAUDE,18.8
2015,10,SAUDE,1515
2015,10,SAUDE,3727.92
2015,10,SAUDE,10660
2015,10,SAUDE,0
2015,10,SAUDE,1066
2015,10,SAUDE,1333.4
2015,10,SAUDE,6552
2015,10,SAUDE,6509
2015,10,SAUDE,1500
2015,10,SAUDE,788
2015,10,SAUDE,6400
2015,10,SAUDE,1673
2015,10,SAUDE,4480
2015,10,SAUDE,8038.98
2015,10,SAUDE,4260.47
2015,10,SAUDE,900
2015,10,SAUDE,0
2015,10,SAUDE,599
2015,10,SAUDE,0
2015,10,SAUDE,912
2015,10,SAUDE,2503.61
2015,10,SAUDE,3276.75
2015,10,SAUDE,3645
2015,10,SAUDE,116851
2015,10,SAUDE,274
2015,10,SAUDE,110
2015,10,SAUDE,18866.5
2015,10,SAUDE,10175.8
2015,10,SAUDE,0
2015,10,SAUDE,107.1
2015,10,SAUDE,12000
2015,10,SAUDE,44.63
2015,10,SAUDE,529796
2015,10,SAUDE,2175
2015,10,SAUDE,18000
2015,10,SAUDE,13169.7
2015,10,SAUDE,106000
2015,10,SAUDE,0
2015,10,SAUDE,1119
2015,10,SAUDE,0
2015,10,SAUDE,468400
2015,10,SAUDE,13750
2015,10,SAUDE,788
2015,10,SAUDE,0
2015,10,SAUDE,15725.3
2015,10,SAUDE,0
2015,10,SAUDE,3180
2015,10,SAUDE,4758.3
2015,10,SAUDE,60750
2015,10,SAUDE,0
2015,10,SAUDE,1900
2015,10,SAUDE,94500
2015,10,SAUDE,120000
2015,10,SAUDE,3000
2015,10,SAUDE,212.43
2015,10,SAUDE,474863
2015,10,SAUDE,0
2015,10,SAUDE,44.62
2015,10,SAUDE,0
2015,10,SAUDE,327.6
2015,10,SAUDE,0
2015,10,SAUDE,1391.64
2015,10,SAUDE,3120
2015,10,SAUDE,4453.5
2015,10,SAUDE,0
2015,10,SAUDE,9371480
2015,10,SAUDE,0
2015,10,SAUDE,998306
2015,10,SAUDE,10574
2015,10,SAUDE,1000
2015,10,SAUDE,500
2015,10,SAUDE,3673.34
2015,10,SAUDE,2067
2015,10,SAUDE,88200
2015,10,SAUDE,7912.8
2015,10,SAUDE,1131
2015,10,SAUDE,1316.52
2015,10,SAUDE,2976
2015,10,SAUDE,2038
2015,10,SAUDE,0
2015,10,SAUDE,3992120
2015,10,SAUDE,178860
2015,10,SAUDE,118.8
2015,10,SAUDE,23520.9
2015,10,SAUDE,47.52
2015,10,SAUDE,34.34
2015,10,SAUDE,536.4
2015,10,SAUDE,163.8
2015,10,SAUDE,390.6
2015,10,SAUDE,0
2015,10,SAUDE,6000
2015,10,SAUDE,53.55
2015,10,SAUDE,5000
2015,10,SAUDE,3060.33
2015,10,SAUDE,0
2015,10,SAUDE,158
2015,10,SAUDE,6000
2015,10,SAUDE,5670
2015,10,SAUDE,53.55
2015,10,SAUDE,3404550
2015,10,SAUDE,315595
2015,10,SAUDE,1000
2015,10,SAUDE,393
2015,10,SAUDE,90
2015,10,SAUDE,0
2015,10,SAUDE,286.87
2015,10,SAUDE,0
2015,10,SAUDE,21600
2015,10,SAUDE,0
2015,10,SAUDE,2491
2015,10,SAUDE,256196
2015,10,SAUDE,5460.23
2015,10,SAUDE,5500
2015,10,SAUDE,478.63
2015,10,SAUDE,5700
2015,10,SAUDE,300
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,22596
2015,10,SAUDE,0
2015,10,SAUDE,4608
2015,10,SAUDE,42011.9
2015,10,SAUDE,0
2015,10,SAUDE,3152
2015,10,SAUDE,52507.3
2015,10,SAUDE,2132
2015,10,SAUDE,10153.8
2015,10,SAUDE,3075
2015,10,SAUDE,13465
2015,10,SAUDE,4320
2015,10,SAUDE,1073.76
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,850
2015,10,SAUDE,1200
2015,10,SAUDE,6869.78
2015,10,SAUDE,3138.37
2015,10,SAUDE,6136
2015,10,SAUDE,0
2015,10,SAUDE,5383.6
2015,10,SAUDE,77703.9
2015,10,SAUDE,186
2015,10,SAUDE,0
2015,10,SAUDE,41293.2
2015,10,SAUDE,581.09
2015,10,SAUDE,1800
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,12606
2015,10,SAUDE,1381
2015,10,SAUDE,1616.93
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1056.35
2015,10,SAUDE,0
2015,10,SAUDE,248.74
2015,10,SAUDE,1097.59
2015,10,SAUDE,6930
2015,10,SAUDE,1132.92
2015,10,SAUDE,0
2015,10,SAUDE,3879.59
2015,10,SAUDE,243.77
2015,10,SAUDE,44211.6
2015,10,SAUDE,1800
2015,10,SAUDE,504.14
2015,10,SAUDE,0
2015,10,SAUDE,3350.43
2015,10,SAUDE,249.37
2015,10,SAUDE,45831.9
2015,10,SAUDE,16154
2015,10,SAUDE,137.7
2015,10,SAUDE,0
2015,10,SAUDE,11403.8
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,3840
2015,10,SAUDE,2250
2015,10,SAUDE,2505.6
2015,10,SAUDE,1728
2015,10,SAUDE,29.75
2015,10,SAUDE,4000
2015,10,SAUDE,0
2015,10,SAUDE,2310
2015,10,SAUDE,267.75
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,281.1
2015,10,SAUDE,2320
2015,10,SAUDE,11928
2015,10,SAUDE,1162.03
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,6433
2015,10,SAUDE,3360
2015,10,SAUDE,4077.44
2015,10,SAUDE,17500
2015,10,SAUDE,6467
2015,10,SAUDE,3091.2
2015,10,SAUDE,140.76
2015,10,SAUDE,0
2015,10,SAUDE,434.95
2015,10,SAUDE,3152
2015,10,SAUDE,4603.04
2015,10,SAUDE,484.11
2015,10,SAUDE,0
2015,10,SAUDE,63.45
2015,10,SAUDE,952
2015,10,SAUDE,21276
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,15258.4
2015,10,SAUDE,10203.6
2015,10,SAUDE,24118
2015,10,SAUDE,14602.5
2015,10,SAUDE,7520
2015,10,SAUDE,6304
2015,10,SAUDE,9600
2015,10,SAUDE,98.17
2015,10,SAUDE,21361.7
2015,10,SAUDE,501.8
2015,10,SAUDE,0
2015,10,SAUDE,6352
2015,10,SAUDE,810.6
2015,10,SAUDE,48011
2015,10,SAUDE,38.07
2015,10,SAUDE,142.8
2015,10,SAUDE,1500
2015,10,SAUDE,0
2015,10,SAUDE,1652.97
2015,10,SAUDE,0
2015,10,SAUDE,57.38
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,114.75
2015,10,SAUDE,294
2015,10,SAUDE,2210
2015,10,SAUDE,5188.72
2015,10,SAUDE,2052.75
2015,10,SAUDE,0
2015,10,SAUDE,13874.6
2015,10,SAUDE,8280.99
2015,10,SAUDE,0
2015,10,SAUDE,2500
2015,10,SAUDE,2438
2015,10,SAUDE,4566
2015,10,SAUDE,2151.75
2015,10,SAUDE,2438.65
2015,10,SAUDE,836.4
2015,10,SAUDE,9993.84
2015,10,SAUDE,4190.69
2015,10,SAUDE,2030.29
2015,10,SAUDE,0
2015,10,SAUDE,21670
2015,10,SAUDE,1560
2015,10,SAUDE,1000
2015,10,SAUDE,348
2015,10,SAUDE,13240.2
2015,10,SAUDE,292.49
2015,10,SAUDE,0
2015,10,SAUDE,3000
2015,10,SAUDE,23721.6
2015,10,SAUDE,8100
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,740.4
2015,10,SAUDE,9240
2015,10,SAUDE,632.88
2015,10,SAUDE,1887.84
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,38893
2015,10,SAUDE,0
2015,10,SAUDE,677.52
2015,10,SAUDE,140000
2015,10,SAUDE,132.72
2015,10,SAUDE,240
2015,10,SAUDE,51654.9
2015,10,SAUDE,53816.8
2015,10,SAUDE,1400
2015,10,SAUDE,13374.1
2015,10,SAUDE,1250000
2015,10,SAUDE,89.25
2015,10,SAUDE,2857.5
2015,10,SAUDE,165.03
2015,10,SAUDE,481.95
2015,10,SAUDE,137.7
2015,10,SAUDE,20183.6
2015,10,SAUDE,0
2015,10,SAUDE,2286.96
2015,10,SAUDE,351
2015,10,SAUDE,0
2015,10,SAUDE,7650
2015,10,SAUDE,29.61
2015,10,SAUDE,134
2015,10,SAUDE,3996.84
2015,10,SAUDE,57.38
2015,10,SAUDE,1724.7
2015,10,SAUDE,480
2015,10,SAUDE,4120
2015,10,SAUDE,4300
2015,10,SAUDE,25740
2015,10,SAUDE,1266.3
2015,10,SAUDE,32842.7
2015,10,SAUDE,27000
2015,10,SAUDE,1107.76
2015,10,SAUDE,13125.7
2015,10,SAUDE,161877
2015,10,SAUDE,4036.5
2015,10,SAUDE,870
2015,10,SAUDE,1295.43
2015,10,SAUDE,968
2015,10,SAUDE,515.7
2015,10,SAUDE,175.95
2015,10,SAUDE,688.5
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,2223
2015,10,SAUDE,700
2015,10,SAUDE,2730
2015,10,SAUDE,600
2015,10,SAUDE,400
2015,10,SAUDE,3152
2015,10,SAUDE,2928.96
2015,10,SAUDE,36174.9
2015,10,SAUDE,0
2015,10,SAUDE,1009.32
2015,10,SAUDE,2340
2015,10,SAUDE,2253.54
2015,10,SAUDE,260.82
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,193.44
2015,10,SAUDE,11550
2015,10,SAUDE,0
2015,10,SAUDE,284.4
2015,10,SAUDE,19360
2015,10,SAUDE,1350
2015,10,SAUDE,1575
2015,10,SAUDE,3649.8
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,65.73
2015,10,SAUDE,110200
2015,10,SAUDE,44.62
2015,10,SAUDE,8123.37
2015,10,SAUDE,212.82
2015,10,SAUDE,2241
2015,10,SAUDE,0
2015,10,SAUDE,478478
2015,10,SAUDE,6405
2015,10,SAUDE,27801.5
2015,10,SAUDE,0
2015,10,SAUDE,18000
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,232.32
2015,10,SAUDE,0
2015,10,SAUDE,2395.68
2015,10,SAUDE,265.68
2015,10,SAUDE,882
2015,10,SAUDE,0
2015,10,SAUDE,6115
2015,10,SAUDE,156
2015,10,SAUDE,5614
2015,10,SAUDE,0
2015,10,SAUDE,1620
2015,10,SAUDE,2399.4
2015,10,SAUDE,2728.5
2015,10,SAUDE,2320
2015,10,SAUDE,868.92
2015,10,SAUDE,5408
2015,10,SAUDE,2900
2015,10,SAUDE,4640
2015,10,SAUDE,6990.99
2015,10,SAUDE,42049.7
2015,10,SAUDE,39
2015,10,SAUDE,2418
2015,10,SAUDE,2254.5
2015,10,SAUDE,5670.3
2015,10,SAUDE,1640
2015,10,SAUDE,123725
2015,10,SAUDE,406.3
2015,10,SAUDE,0
2015,10,SAUDE,1859.76
2015,10,SAUDE,1144
2015,10,SAUDE,243.84
2015,10,SAUDE,1936
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1234.54
2015,10,SAUDE,13832.9
2015,10,SAUDE,1953.83
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,5296.5
2015,10,SAUDE,3540
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1246.5
2015,10,SAUDE,2046.9
2015,10,SAUDE,632.63
2015,10,SAUDE,455.53
2015,10,SAUDE,805.94
2015,10,SAUDE,648
2015,10,SAUDE,140
2015,10,SAUDE,0
2015,10,SAUDE,176.79
2015,10,SAUDE,324
2015,10,SAUDE,422124
2015,10,SAUDE,16534.6
2015,10,SAUDE,957.6
2015,10,SAUDE,3444
2015,10,SAUDE,2600
2015,10,SAUDE,1650
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,65000
2015,10,SAUDE,801
2015,10,SAUDE,41146.3
2015,10,SAUDE,1791.72
2015,10,SAUDE,3582.74
2015,10,SAUDE,19131.1
2015,10,SAUDE,3724.5
2015,10,SAUDE,0
2015,10,SAUDE,2000
2015,10,SAUDE,330.56
2015,10,SAUDE,953.61
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1300
2015,10,SAUDE,104294
2015,10,SAUDE,2100
2015,10,SAUDE,7800
2015,10,SAUDE,1084.88
2015,10,SAUDE,5005.15
2015,10,SAUDE,8792.34
2015,10,SAUDE,0
2015,10,SAUDE,374.85
2015,10,SAUDE,1755
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,788
2015,10,SAUDE,0
2015,10,SAUDE,3901.1
2015,10,SAUDE,745
2015,10,SAUDE,401.62
2015,10,SAUDE,735
2015,10,SAUDE,692.35
2015,10,SAUDE,52137
2015,10,SAUDE,0
2015,10,SAUDE,3736.8
2015,10,SAUDE,3850
2015,10,SAUDE,2400
2015,10,SAUDE,0
2015,10,SAUDE,326
2015,10,SAUDE,413.1
2015,10,SAUDE,0
2015,10,SAUDE,2713.38
2015,10,SAUDE,450
2015,10,SAUDE,0
2015,10,SAUDE,227.4
2015,10,SAUDE,1500
2015,10,SAUDE,3612
2015,10,SAUDE,4500
2015,10,SAUDE,1259.8
2015,10,SAUDE,46269.7
2015,10,SAUDE,0
2015,10,SAUDE,35.92
2015,10,SAUDE,0
2015,10,SAUDE,34569
2015,10,SAUDE,59.8
2015,10,SAUDE,187.4
2015,10,SAUDE,381.74
2015,10,SAUDE,1486.09
2015,10,SAUDE,173.7
2015,10,SAUDE,1037.7
2015,10,SAUDE,10000
2015,10,SAUDE,51521.2
2015,10,SAUDE,3900
2015,10,SAUDE,208.28
2015,10,SAUDE,6844.8
2015,10,SAUDE,37684.6
2015,10,SAUDE,0
2015,10,SAUDE,1580
2015,10,SAUDE,258.75
2015,10,SAUDE,3145.05
2015,10,SAUDE,554.5
2015,10,SAUDE,1760
2015,10,SAUDE,40
2015,10,SAUDE,1230
2015,10,SAUDE,68542.5
2015,10,SAUDE,765
2015,10,SAUDE,2500
2015,10,SAUDE,1913000
2015,10,SAUDE,7729.98
2015,10,SAUDE,26280
2015,10,SAUDE,80495.4
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1990.8
2015,10,SAUDE,197.5
2015,10,SAUDE,30000
2015,10,SAUDE,702.47
2015,10,SAUDE,100126
2015,10,SAUDE,100000
2015,10,SAUDE,5059.8
2015,10,SAUDE,3220
2015,10,SAUDE,44330
2015,10,SAUDE,6160
2015,10,SAUDE,8000
2015,10,SAUDE,0
2015,10,SAUDE,1034
2015,10,SAUDE,5180
2015,10,SAUDE,318.5
2015,10,SAUDE,23000
2015,10,SAUDE,9000
2015,10,SAUDE,348
2015,10,SAUDE,4125
2015,10,SAUDE,5561
2015,10,SAUDE,30661.2
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,735
2015,10,SAUDE,1342680
2015,10,SAUDE,0
2015,10,SAUDE,845.46
2015,10,SAUDE,26600
2015,10,SAUDE,4038.24
2015,10,SAUDE,501.66
2015,10,SAUDE,45
2015,10,SAUDE,495775
2015,10,SAUDE,471940
2015,10,SAUDE,0
2015,10,SAUDE,2640
2015,10,SAUDE,1002
2015,10,SAUDE,0
2015,10,SAUDE,2964
2015,10,SAUDE,5120
2015,10,SAUDE,1301.63
2015,10,SAUDE,18273.6
2015,10,SAUDE,15000
2015,10,SAUDE,155.1
2015,10,SAUDE,7740
2015,10,SAUDE,1396.2
2015,10,SAUDE,2925
2015,10,SAUDE,13555
2015,10,SAUDE,173.4
2015,10,SAUDE,2310
2015,10,SAUDE,61499.9
2015,10,SAUDE,9632
2015,10,SAUDE,1288
2015,10,SAUDE,450
2015,10,SAUDE,107.1
2015,10,SAUDE,7468.3
2015,10,SAUDE,4296
2015,10,SAUDE,14231.2
2015,10,SAUDE,239582
2015,10,SAUDE,239582
2015,10,SAUDE,0
2015,10,SAUDE,3430
2015,10,SAUDE,102678
2015,10,SAUDE,0
2015,10,SAUDE,755023
2015,10,SAUDE,12986900
2015,10,SAUDE,9270
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,3289.5
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,571.2
2015,10,SAUDE,286.72
2015,10,SAUDE,0
2015,10,SAUDE,306097
2015,10,SAUDE,2764.62
2015,10,SAUDE,2972.5
2015,10,SAUDE,2625
2015,10,SAUDE,18400
2015,10,SAUDE,340
2015,10,SAUDE,2052
2015,10,SAUDE,755
2015,10,SAUDE,0
2015,10,SAUDE,4113700
2015,10,SAUDE,1834
2015,10,SAUDE,1435
2015,10,SAUDE,341614
2015,10,SAUDE,15400.5
2015,10,SAUDE,3928.37
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,1800
2015,10,SAUDE,431.55
2015,10,SAUDE,283.2
2015,10,SAUDE,520
2015,10,SAUDE,12610
2015,10,SAUDE,16995.7
2015,10,SAUDE,916299
2015,10,SAUDE,2085.1
2015,10,SAUDE,196.35
2015,10,SAUDE,1627780
2015,10,SAUDE,915
2015,10,SAUDE,11939.7
2015,10,SAUDE,8726.9
2015,10,SAUDE,6832.96
2015,10,SAUDE,69000
2015,10,SAUDE,3570
2015,10,SAUDE,4290.03
2015,10,SAUDE,0
2015,10,SAUDE,1920
2015,10,SAUDE,6244.98
2015,10,SAUDE,42416.2
2015,10,SAUDE,9029.02
2015,10,SAUDE,74.38
2015,10,SAUDE,29.75
2015,10,SAUDE,4301.42
2015,10,SAUDE,839612
2015,10,SAUDE,68183.9
2015,10,SAUDE,6230.32
2015,10,SAUDE,85500
2015,10,SAUDE,7905.3
2015,10,SAUDE,7430.57
2015,10,SAUDE,10342.7
2015,10,SAUDE,12562.4
2015,10,SAUDE,3867.1
2015,10,SAUDE,18602
2015,10,SAUDE,592
2015,10,SAUDE,7982.8
2015,10,SAUDE,3120
2015,10,SAUDE,252
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,33000
2015,10,SAUDE,9027.48
2015,10,SAUDE,7877.54
2015,10,SAUDE,3842.28
2015,10,SAUDE,10560.8
2015,10,SAUDE,126.87
2015,10,SAUDE,0
2015,10,SAUDE,1472
2015,10,SAUDE,1200
2015,10,SAUDE,4147.5
2015,10,SAUDE,143418
2015,10,SAUDE,9525.44
2015,10,SAUDE,9049.86
2015,10,SAUDE,15140.7
2015,10,SAUDE,2471.36
2015,10,SAUDE,0
2015,10,SAUDE,5619.6
2015,10,SAUDE,0
2015,10,SAUDE,2760
2015,10,SAUDE,0
2015,10,SAUDE,9309.56
2015,10,SAUDE,6684.46
2015,10,SAUDE,0
2015,10,SAUDE,11263.7
2015,10,SAUDE,882
2015,10,SAUDE,46488.3
2015,10,SAUDE,284415
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,7060.94
2015,10,SAUDE,0
2015,10,SAUDE,18718.4
2015,10,SAUDE,0
2015,10,SAUDE,5339.14
2015,10,SAUDE,9520
2015,10,SAUDE,748
2015,10,SAUDE,3080.07
2015,10,SAUDE,600
2015,10,SAUDE,458420
2015,10,SAUDE,10599
2015,10,SAUDE,3752.74
2015,10,SAUDE,0
2015,10,SAUDE,2205
2015,10,SAUDE,283500
2015,10,SAUDE,5544
2015,10,SAUDE,8000
2015,10,SAUDE,0
2015,10,SAUDE,0
2015,10,SAUDE,107.1
2015,10,SAUDE,631.4
2015,10,SAUDE,1000
2015,10,SAUDE,0
2015,10,SAUDE,4521.25
2015,10,SAUDE,1650
2015,10,SAUDE,144234
2015,10,SAUDE,8000
2015,10,SAUDE,616
2015,10,SAUDE,211.23
2015,10,SAUDE,5995.5
2015,10,SAUDE,5385
2015,10,SAUDE,0
2015,10,SAUDE,50
2015,10,SAUDE,1217.3
2015,10,SAUDE,17804.9
2015,10,SAUDE,2818.54
2015,10,SAUDE,2857.48
2015,10,SAUDE,561.6
2015,10,SAUDE,10240
2015,10,SAUDE,400.84
2015,10,SAUDE,4632.1
2015,10,SAUDE,41582.1
2015,10,SAUDE,22500
2015,10,SAUDE,189700
2015,10,SAUDE,1200
2015,10,SAUDE,3696
2015,10,SAUDE,363
2015,10,SAUDE,9031.75
2015,10,SAUDE,11747.3
2015,10,SAUDE,265347
2015,10,SAUDE,26081.4
2015,10,SAUDE,1624.83
2015,10,SAUDE,25966
2015,10,SAUDE,6936.39
2015,10,SAUDE,15518.8
2015,10,SAUDE,175.95
2015,10,SAUDE,69.75
2015,10,SAUDE,1740
2015,10,SAUDE,114.75
